"ANO_OCORRENCIA","MES_OCORRENCIA","UF","MUNICIPIO","ESPECIE_ARMA","MARCA_ARMA","CALIBRE_ARMA","TIPO_OCORRENCIA","MAIS_1000_MIL_HAB","TOTAL"
"2021","11","RS","PIRAPÓ","Pistola","TAURUS ARMAS S.A.","9 mm","Recuperação de Arma de Fogo","N",1
"2021","11","RS","PIRATINI","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","N",1
"2021","11","RS","PLANALTO","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","20","Apostilada no Exercito","N",1
"2021","11","RS","PONTÃO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","PONTÃO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","PORTÃO","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","N",1
"2021","11","RS","PORTO ALEGRE","Carabina","GECO (GUSTAV GENSCHOW)",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",2
"2021","11","RS","PORTO ALEGRE","Carabina","ROSSI (AMADEO ROSSI S.A.)",".44-40 Win","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Carabina","SAINT ETIENNE",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Carabina","TAURUS ARMAS S.A.",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Carabina","WINCHESTER",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Carabina/Fuzil","TAURUS ARMAS S.A.","5,56x45mm","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Carabina/Fuzil","TAURUS ARMAS S.A.","5,56x45mm","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","BERNARDELLI (VINCENZO BERNARDELLI S.R.L.)","12","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","S",3
"2021","11","RS","PORTO ALEGRE","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Campanha do Desarmamento","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","BROWNING ARMS COMPANY","16","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Campanha do Desarmamento","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","36","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","DARNE","20","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","E.L.G.",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","SAINT ETIENNE","16","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Espingarda","SARASQUETA (VICTOR SARASQUETA)","20","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","BERETTA (PIETRO BERETTA S.P.A.)","9 mm","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","BERETTA (PIETRO BERETTA S.P.A.)","9 mm","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","BERSA",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","BERSA",".22 LR","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","CESKA ZBROJOVKA BRNO","7,65mm","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","S",3
"2021","11","RS","PORTO ALEGRE","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",4
"2021","11","RS","PORTO ALEGRE","Pistola","GLOCK GMBH (ÁUSTRIA)",".40 S&W","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","GLOCK GMBH (ÁUSTRIA)",".40 S&W","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","GLOCK GMBH (ÁUSTRIA)","9 mm","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","GLOCK GMBH (ÁUSTRIA)","9 mm","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","GLOCK GMBH (ÁUSTRIA)","9x19mm","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","HK (HECKLER & KOCH, H&K)  ","9 mm","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","HK (HECKLER & KOCH, H&K)  ","9 mm","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","IMBEL",".380","Apostilada no Exercito","S",2
"2021","11","RS","PORTO ALEGRE","Pistola","IMBEL",".380","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","IMBEL",".380","Remetida ao Exército para destruição","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","IMBEL",".40","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","IMBEL",".45","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","SIG SAUER (SIG SAUER GMBH)","9 mm","Apostilada no Exercito","S",2
"2021","11","RS","PORTO ALEGRE","Pistola","SIG SAUER (SIG SAUER GMBH)","9 mm","Recuperação de Arma de Fogo","S",3
"2021","11","RS","PORTO ALEGRE","Pistola","SPRINGFIELD","9 mm","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","SPRINGFIELD","9 mm","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",4
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380","Campanha do Desarmamento","S",2
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",2
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",2
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","S",2
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".40","Apostilada no Exercito","S",2
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".40","Recuperação de Arma de Fogo","S",2
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".40 S&W","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".40 S&W","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.","7,65mm","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","S",15
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.","9 mm","Furto de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.","9 mm","Recuperação de Arma de Fogo","S",4
"2021","11","RS","PORTO ALEGRE","Pistolete","ROSSI (AMADEO ROSSI S.A.)",".40 S&W","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",2
"2021","11","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apreensão de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Revolver","SMITH & WESSON",".32","Campanha do Desarmamento","S",2
"2021","11","RS","PORTO ALEGRE","Revolver","SMITH & WESSON",".38","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Revolver","SMITH & WESSON",".38","Campanha do Desarmamento","S",1
"2021","11","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".32","Apostilada no Exercito","S",3
"2021","11","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",5
"2021","11","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",2
"2021","11","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2021","11","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38 SPL","Apostilada no Exercito","S",3
"2021","11","RS","PORTO ALEGRE","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Rifle","REMINGTON (REMINGTON ARMS COMPANY)",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","PORTO ALEGRE","Rifle","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2021","11","RS","PORTO VERA CRUZ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","PORTO XAVIER","Revolver","SMITH & WESSON",".38","Extravio/Perda de Arma de Fogo","N",1
"2021","11","RS","PRESIDENTE LUCENA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","PROGRESSO","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Furto de Arma de Fogo","N",1
"2021","11","RS","RESTINGA SECA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","RIO GRANDE","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2021","11","RS","RIO GRANDE","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","S",1
"2021","11","RS","RIO GRANDE","Pistola","TAURUS ARMAS S.A.","9 mm","Recuperação de Arma de Fogo","S",1
"2021","11","RS","RIO GRANDE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","S",1
"2021","11","RS","RIO GRANDE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Remetida ao Exército para destruição","S",1
"2021","11","RS","RIO GRANDE","Revolver","SMITH & WESSON",".38","Apostilada no Exercito","S",1
"2021","11","RS","RIO GRANDE","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",2
"2021","11","RS","RIO GRANDE","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",1
"2021","11","RS","ROLADOR","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2021","11","RS","ROLANTE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","ROLANTE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Recuperação de Arma de Fogo","N",1
"2021","11","RS","RONDA ALTA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","N",1
"2021","11","RS","RONDA ALTA","Pistola","TAURUS ARMAS S.A.",".40 S&W","Apostilada no Exercito","N",1
"2021","11","RS","SANANDUVA","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","N",1
"2021","11","RS","SANANDUVA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",2
"2021","11","RS","SANTA CRUZ DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",3
"2021","11","RS","SANTA CRUZ DO SUL","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","20","Campanha do Desarmamento","S",1
"2021","11","RS","SANTA CRUZ DO SUL","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2021","11","RS","SANTA CRUZ DO SUL","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2021","11","RS","SANTA CRUZ DO SUL","Pistola","TAURUS ARMAS S.A.","9 mm","Apreensão de Arma de Fogo","S",1
"2021","11","RS","SANTA CRUZ DO SUL","Revolver","TAURUS ARMAS S.A.",".22 MAGNUM","Apostilada no Exercito","S",1
"2021","11","RS","SANTA MARIA","Espingarda","BAYARD (ANCIENS ETABLISSEMENTS PIEPER) ","20","Apostilada no Exercito","S",1
"2021","11","RS","SANTA MARIA","Espingarda","BAYARD (ANCIENS ETABLISSEMENTS PIEPER) ","24","Apostilada no Exercito","S",1
"2021","11","RS","SANTA MARIA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",1
"2021","11","RS","SANTA MARIA","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Recuperação de Arma de Fogo","S",1
"2021","11","RS","SANTA MARIA","Pistola","GLOCK GMBH (ÁUSTRIA)","9x19mm","Apostilada no Exercito","S",1
"2021","11","RS","SANTA MARIA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2021","11","RS","SANTA MARIA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2021","11","RS","SANTA ROSA","Pistola","TAURUS ARMAS S.A.","9 mm","Furto de Arma de Fogo","N",1
"2021","11","RS","SANTA ROSA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2021","11","RS","SANTA ROSA","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","N",1
"2021","11","RS","SANTA VITÓRIA DO PALMAR","Pistola","SMITH & WESSON","9 mm","Apostilada no Exercito","N",1
"2021","11","RS","SANTA VITÓRIA DO PALMAR","Pistola","SMITH & WESSON","9 mm","Recuperação de Arma de Fogo","N",1
"2021","11","RS","SANTA VITÓRIA DO PALMAR","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2021","11","RS","SANTA VITÓRIA DO PALMAR","Revolver","COLT",".44 Magnum","Apostilada no Exercito","N",1
"2021","11","RS","SANTA VITÓRIA DO PALMAR","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2021","11","RS","SANTANA DO LIVRAMENTO","Pistola","TAURUS ARMAS S.A.",".40 S&W","Apostilada no Exercito","N",1
"2021","11","RS","SANTANA DO LIVRAMENTO","Pistola","TAURUS ARMAS S.A.",".40 S&W","Recuperação de Arma de Fogo","N",1
"2021","11","RS","SANTIAGO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","SANTIAGO","Pistola","GLOCK GMBH (ÁUSTRIA)","9x19mm","Apostilada no Exercito","N",1
"2021","11","RS","SANTIAGO","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2021","11","RS","SANTIAGO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2021","11","RS","SANTIAGO","Revolver","TAURUS ARMAS S.A.",".32","Apreensão de Arma de Fogo","N",1
"2021","11","RS","SANTO ÂNGELO","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","N",1
"2021","11","RS","SANTO ÂNGELO","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Furto de Arma de Fogo","N",1
"2021","11","RS","SANTO ÂNGELO","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Extravio/Perda de Arma de Fogo","N",1
"2021","11","RS","SANTO ÂNGELO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Apostilada no Exercito","N",1
"2021","11","RS","SANTO ÂNGELO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2021","11","RS","SANTO ÂNGELO","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2021","11","RS","SANTO ÂNGELO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","SÃO BORJA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2021","11","RS","SÃO BORJA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".17","Recuperação de Arma de Fogo","N",1
"2021","11","RS","SÃO BORJA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","SÃO FRANCISCO DE ASSIS","Revolver","OH",".38","Apostilada no Exercito","N",1
"2021","11","RS","SÃO FRANCISCO DE ASSIS","Revolver","TAURUS ARMAS S.A.",".32","Apostilada no Exercito","N",1
"2021","11","RS","SÃO FRANCISCO DE ASSIS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","SÃO FRANCISCO DE PAULA","Pistola","LLAMA (GABILONDO Y CIA)","7,65mm","Apreensão de Arma de Fogo","N",1
"2021","11","RS","SÃO FRANCISCO DE PAULA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2021","11","RS","SÃO GABRIEL","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2021","11","RS","SÃO JERÔNIMO","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","N",1
"2021","11","RS","SÃO JOSÉ DO HERVAL","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Apostilada no Exercito","N",1
"2021","11","RS","SÃO JOSÉ DO HERVAL","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","SÃO LEOPOLDO","Revolver","TAURUS ARMAS S.A.",".22 LR","Apostilada no Exercito","S",1
"2021","11","RS","SÃO LEOPOLDO","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2021","11","RS","SÃO LOURENÇO DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Campanha do Desarmamento","N",1
"2021","11","RS","SÃO LOURENÇO DO SUL","Espingarda","REMINGTON (REMINGTON ARMS COMPANY)","12","Roubo de Arma de Fogo","N",1
"2021","11","RS","SÃO LUIZ GONZAGA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2021","11","RS","SÃO MARTINHO DA SERRA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","SÃO NICOLAU","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","N",1
"2021","11","RS","SÃO PEDRO DO BUTIÁ","Revolver","TAURUS ARMAS S.A.",".357 Mag","Apostilada no Exercito","N",1
"2021","11","RS","SÃO SEPÉ","Espingarda","BOITO (E.R. AMANTINO & CIA)","24","Apostilada no Exercito","N",1
"2021","11","RS","SÃO SEPÉ","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".40 S&W","Apostilada no Exercito","N",1
"2021","11","RS","SÃO SEPÉ","Revolver","TAURUS ARMAS S.A.",".32","Apostilada no Exercito","N",1
"2021","11","RS","SÃO SEPÉ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","SAPIRANGA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","SAPIRANGA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Apostilada no Exercito","N",1
"2021","11","RS","SAPIRANGA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",2
"2021","11","RS","SAPUCAIA DO SUL","Pistola","TAURUS ARMAS S.A.",".40 S&W","Apostilada no Exercito","S",1
"2021","11","RS","SAPUCAIA DO SUL","Pistola","TAURUS ARMAS S.A.",".40 S&W","Recuperação de Arma de Fogo","S",1
"2021","11","RS","SARANDI","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Recuperação de Arma de Fogo","N",1
"2021","11","RS","SELBACH","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","SERAFINA CORRÊA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","SILVEIRA MARTINS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","SOBRADINHO","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Furto de Arma de Fogo","N",1
"2021","11","RS","SOBRADINHO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Apostilada no Exercito","N",1
"2021","11","RS","SOBRADINHO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","SOLEDADE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","SOLEDADE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2021","11","RS","SOLEDADE","Revolver","SMITH & WESSON",".32","Apostilada no Exercito","N",1
"2021","11","RS","TABAÍ","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2021","11","RS","TAPEJARA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2021","11","RS","TAPES","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","N",1
"2021","11","RS","TAQUARI","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",2
"2021","11","RS","TAQUARI","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","N",1
"2021","11","RS","TENENTE PORTELA","Revolver","TAURUS ARMAS S.A.",".357 Mag","Recuperação de Arma de Fogo","N",1
"2021","11","RS","TERRA DE AREIA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2021","11","RS","TEUTÔNIA","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Apostilada no Exercito","N",1
"2021","11","RS","TEUTÔNIA","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Apostilada no Exercito","N",1
"2021","11","RS","TEUTÔNIA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2021","11","RS","TORRES","Carabina","ROSSI (AMADEO ROSSI S.A.)",".357 Mag","Apostilada no Exercito","N",1
"2021","11","RS","TRAMANDAÍ","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2021","11","RS","TRAMANDAÍ","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2021","11","RS","TRÊS COROAS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2021","11","RS","TRÊS COROAS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","N",1
"2021","11","RS","TRÊS DE MAIO","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","N",1
"2021","11","RS","TRÊS DE MAIO","Revolver","TAURUS ARMAS S.A.",".357 Mag","Apostilada no Exercito","N",1
"2021","11","RS","TRÊS PASSOS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2021","11","RS","TRIUNFO","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","20","Apostilada no Exercito","N",1
"2021","11","RS","TRIUNFO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","N",1
"2021","11","RS","TRIUNFO","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","N",1
"2021","11","RS","TUCUNDUVA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","TUPANCI DO SUL","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","N",1
"2021","11","RS","TUPANCIRETÃ","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2021","11","RS","URUGUAIANA","Carabina","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
